customer_id,age,gender,city,state,city_tier,occupation,monthly_income,cricket_interest_score,favorite_ipl_team,favorite_player,Unnamed: 11,preferred_streaming_platform,fantasy_cricket_user,sports_equipment_spending_per_month_x,preferred_shopping_platform_x,cricket_search_frequency_per_month,device_type,digital_engagement_score,likely_to_buy_cricket_kit_x,engagement_id,favorite_match_type,average_match_watch_time_minutes,matches_watched_per_season,preferred_ad_format,ad_click_rate,sports_content_watch_hours_per_week,engagement_during_csk_matches,engagement_during_rcb_matches,engagement_during_mi_matches,streaming_device_preference,second_screen_usage,social_media_activity_during_matches,engagement_potential_score,social_id,preferred_social_media_platform,cricket_reels_watched_per_week,sports_content_likes_per_week,sports_content_shares_per_week,favorite_cricket_content_type,influencer_engagement_level,fantasy_cricket_content_interaction,average_daily_social_media_usage_hours,preferred_content_format,sports_brand_follow_count,social_media_ad_click_rate,purchase_id,preferred_shopping_platform_y,sports_equipment_spending_per_month_y,previous_cricket_gear_purchases,average_order_value,preferred_product_category,purchase_frequency_per_year,discount_sensitivity,cart_abandonment_rate,payment_method_preference,brand_loyalty_level,likely_to_buy_cricket_kit_y
CUST2747,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12000,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2420,Amazon,35,Mobile,100.0,Yes,ENG002747,League Match,154,43,Influencer Promotion,0.15,9.3,67,71,68,Laptop,No,Medium,66.1,SOC002747,Instagram,44,92,28,Memes,High,Yes,6.0,Short Video,20,0.24,PUR002747,Flipkart,3400,3,4100,Gloves,3,High,0.47,Debit Card,Medium,No
CUST2748,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,80800,8.0,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3920,Brand Website,9,Smart TV,63.5,No,ENG002748,League Match,117,31,Banner Ad,0.07,5.6,57,57,54,Smart TV,No,Low,51.7,SOC002748,YouTube,25,40,10,Tutorials,Medium,No,4.0,Long Video,10,0.11,PUR002748,Amazon,4650,5,5850,Bats,4,Medium,0.2,UPI,Medium,Yes
CUST2749,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,73800,9.6,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3520,Amazon,20,Mobile,90.5,Yes,ENG002749,Finals,244,79,Short Reel,0.34,25.4,98,99,98,Mobile,Yes,High,99.8,SOC002749,Instagram,58,126,40,Short Reels,High,Yes,7.7,Short Video,29,0.3,PUR002749,Local Store,2270,1,2570,Accessories,1,High,0.58,Cash on Delivery,Low,No
CUST2750,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9400,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1920,Amazon,38,Mobile,100.0,Yes,ENG002750,Rivalry Match,187,60,Video Ad,0.22,15.4,87,91,88,Laptop,Yes,Medium,87.1,SOC002750,Facebook,9,15,2,Player Interviews,Low,No,1.9,Image Post,3,0.03,PUR002750,Brand Website,6870,8,8670,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST2751,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,86800,9.4,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3520,Brand Website,15,Laptop,84.5,Yes,ENG002751,League Match,161,46,Influencer Promotion,0.17,11.1,72,72,71,Mobile,Yes,Medium,70.5,SOC002751,Instagram,49,104,32,Memes,High,Yes,6.8,Short Video,24,0.27,PUR002751,Amazon,4280,4,5380,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST2752,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,77800,8.3,Mumbai Indians,Hardik Pandya,4,TV,No,2820,Flipkart,11,Laptop,74.0,No,ENG002752,League Match,125,34,Banner Ad,0.09,7.0,60,60,58,Smart TV,No,Low,55.6,SOC002752,YouTube,28,48,12,Match Analysis,Medium,Yes,4.5,Long Video,12,0.14,PUR002752,Flipkart,2830,2,3330,Jerseys,2,High,0.5,Debit Card,Low,No
CUST2753,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15600,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2920,Amazon,29,Mobile,100.0,Yes,ENG002753,Playoffs,232,77,Short Reel,0.32,23.4,97,99,97,Mobile,Yes,High,98.7,SOC002753,Instagram,62,134,43,Short Reels,High,Yes,8.2,Short Video,32,0.3,PUR002753,Brand Website,8280,10,10480,Full Kits,8,Low,0.05,Credit Card,High,Yes
CUST2754,53,Male,Jodhpur,Rajasthan,Tier 2,Business,125000,6.7,Rajasthan Royals,Sanju Samson,2,TV,No,2020,Local Store,4,Smart TV,52.0,No,ENG002754,League Match,109,27,Banner Ad,0.05,4.9,50,51,49,Laptop,No,Low,47.0,SOC002754,Twitter,15,24,5,Match Highlights,Low,No,3.0,Carousel Post,6,0.08,PUR002754,Local Store,2100,1,2400,Accessories,1,Medium,0.37,Cash on Delivery,Low,No
CUST2755,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,69800,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3320,Amazon,22,Mobile,93.0,Yes,ENG002755,Finals,252,80,Short Reel,0.35,27.2,99,99,99,Mobile,Yes,High,100.0,SOC002755,Instagram,53,115,35,Memes,High,Yes,7.1,Short Video,26,0.28,PUR002755,Amazon,5500,6,6800,Bats,5,Medium,0.16,UPI,Medium,Yes
CUST2756,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,88800,8.9,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3120,Brand Website,14,Laptop,81.5,No,ENG002756,Rivalry Match,196,64,Video Ad,0.25,17.4,91,94,91,Smart TV,Yes,High,92.4,SOC002756,YouTube,30,51,14,Match Analysis,High,Yes,4.9,Long Video,14,0.15,PUR002756,Brand Website,7560,9,9460,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST2757,23,Male,Siliguri,West Bengal,Tier 2,Student,11100,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2320,Amazon,36,Mobile,100.0,Yes,ENG002757,League Match,152,42,Influencer Promotion,0.14,8.9,66,70,67,Laptop,No,Medium,64.5,SOC002757,Instagram,42,87,25,Short Reels,Medium,Yes,5.6,Short Video,19,0.22,PUR002757,Flipkart,3260,3,3960,Gloves,3,High,0.44,Debit Card,Medium,No
CUST2758,48,Female,Warangal,Telangana,Tier 2,Coach,79800,7.9,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3820,Brand Website,9,Smart TV,63.0,No,ENG002758,League Match,132,37,Banner Ad,0.1,7.3,62,62,60,Smart TV,No,Low,57.9,SOC002758,Facebook,13,21,4,Player Interviews,Low,No,2.5,Image Post,5,0.05,PUR002758,Amazon,4860,5,6060,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST2759,31,Male,Faridabad,Haryana,Tier 1,Athlete,47200,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6020,Brand Website,31,Mobile,100.0,Yes,ENG002759,Playoffs,225,74,Short Reel,0.3,21.7,95,98,96,Mobile,Yes,High,96.7,SOC002759,Instagram,56,122,38,Memes,High,Yes,7.5,Short Video,28,0.29,PUR002759,Local Store,2380,1,2680,Accessories,1,High,0.61,Cash on Delivery,Low,No
CUST2760,51,Male,Udaipur,Rajasthan,Tier 2,Business,117000,7.1,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2220,Local Store,5,Smart TV,55.0,No,ENG002760,League Match,115,30,Banner Ad,0.06,5.5,53,53,51,Laptop,No,Low,49.3,SOC002760,Twitter,17,27,6,Match Highlights,Medium,No,3.3,Carousel Post,7,0.09,PUR002760,Brand Website,6710,8,8510,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST2761,33,Female,Thane,Maharashtra,Tier 1,Working Professional,76800,9.7,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3420,Amazon,21,Mobile,92.0,Yes,ENG002761,Rivalry Match,201,66,Video Ad,0.24,16.6,92,94,91,Smart TV,Yes,Medium,90.7,SOC002761,Instagram,46,96,29,Short Reels,High,Yes,6.3,Short Video,21,0.25,PUR002761,Amazon,4440,5,5540,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST2762,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,76800,8.6,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2820,Flipkart,12,Laptop,75.5,No,ENG002762,League Match,157,46,Influencer Promotion,0.16,10.3,69,73,70,Mobile,Yes,Medium,69.2,SOC002762,YouTube,26,44,11,Tutorials,Medium,Yes,4.2,Long Video,10,0.12,PUR002762,Flipkart,2900,2,3400,Jerseys,2,High,0.54,Debit Card,Low,No
CUST2763,24,Male,Gaya,Bihar,Tier 2,Student,11500,10.0,Chennai Super Kings,MS Dhoni,7,JioHotstar,Yes,2420,Amazon,35,Mobile,100.0,Yes,ENG002763,Finals,249,80,Short Reel,0.35,26.8,99,99,99,Mobile,Yes,High,100.0,SOC002763,Instagram,61,132,42,Memes,High,Yes,8.0,Short Video,31,0.3,PUR002763,Brand Website,7940,10,10140,Full Kits,8,Low,0.06,Credit Card,High,Yes
CUST2764,50,Female,Salem,Tamil Nadu,Tier 2,Business,112000,7.3,Chennai Super Kings,Ravindra Jadeja,2,TV,No,2320,Local Store,5,Smart TV,55.0,No,ENG002764,League Match,121,33,Banner Ad,0.08,6.1,59,58,56,Laptop,No,Low,53.4,SOC002764,Facebook,10,17,3,Player Interviews,Low,No,2.1,Image Post,4,0.04,PUR002764,Local Store,2070,1,2320,Accessories,1,Medium,0.35,Cash on Delivery,Low,No
CUST2765,36,Male,Delhi,Delhi,Tier 1,Working Professional,84800,9.6,Delhi Capitals,Rishabh Pant,5,JioHotstar,Yes,3720,Brand Website,20,Laptop,90.0,Yes,ENG002765,Playoffs,219,71,Video Ad,0.26,19.2,91,95,92,Smart TV,Yes,High,93.3,SOC002765,Instagram,55,120,37,Short Reels,High,Yes,7.3,Short Video,27,0.29,PUR002765,Amazon,5320,6,6620,Shoes,5,Medium,0.19,UPI,Medium,Yes
CUST2766,26,Female,Tirupati,Andhra Pradesh,Tier 2,Student,15200,10.0,Sunrisers Hyderabad,Travis Head,6,JioHotstar,Yes,2820,Amazon,29,Mobile,100.0,Yes,ENG002766,Rivalry Match,208,69,Short Reel,0.32,22.0,96,99,96,Mobile,Yes,High,97.2,SOC002766,Twitter,19,31,7,Match Analysis,Medium,Yes,3.6,Carousel Post,8,0.1,PUR002766,Brand Website,7320,9,9220,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST2767,41,Male,Noida,Uttar Pradesh,Tier 1,Working Professional,91800,9.2,Lucknow Super Giants,Nicholas Pooran,4,JioHotstar,No,3220,Brand Website,14,Laptop,82.5,No,ENG002767,League Match,153,43,Influencer Promotion,0.15,9.1,67,70,68,Laptop,No,Medium,65.6,SOC002767,Instagram,43,90,27,Memes,High,Yes,5.9,Short Video,20,0.23,PUR002767,Flipkart,3410,3,4110,Gloves,3,High,0.47,Debit Card,Medium,No
CUST2768,25,Male,Jamshedpur,Jharkhand,Tier 2,Student,12600,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2520,Amazon,36,Mobile,100.0,Yes,ENG002768,League Match,127,35,Banner Ad,0.09,6.6,60,60,58,Smart TV,No,Low,55.9,SOC002768,YouTube,24,39,9,Tutorials,Medium,No,3.9,Long Video,9,0.1,PUR002768,Amazon,4660,5,5860,Bats,4,Medium,0.2,UPI,Medium,Yes
CUST2769,49,Female,Nagpur,Maharashtra,Tier 2,Coach,82800,7.8,Mumbai Indians,Jasprit Bumrah,3,TV,No,3920,Brand Website,9,Smart TV,63.5,No,ENG002769,Finals,242,78,Short Reel,0.33,25.1,98,99,98,Mobile,Yes,High,99.4,SOC002769,Instagram,58,127,40,Short Reels,High,Yes,7.7,Short Video,30,0.3,PUR002769,Local Store,2280,1,2580,Accessories,1,High,0.58,Cash on Delivery,Low,No
CUST2770,32,Male,Ahmedabad,Gujarat,Tier 1,Athlete,48200,10.0,Gujarat Titans,Rashid Khan,6,JioHotstar,Yes,6120,Brand Website,32,Mobile,100.0,Yes,ENG002770,Rivalry Match,188,60,Video Ad,0.21,14.8,87,90,87,Laptop,Yes,Medium,86.0,SOC002770,Facebook,8,14,2,Player Interviews,Low,No,1.8,Image Post,3,0.03,PUR002770,Brand Website,6880,8,8680,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST2771,37,Female,Kolkata,West Bengal,Tier 1,Working Professional,81800,9.5,Kolkata Knight Riders,Andre Russell,5,JioHotstar,Yes,3320,Amazon,20,Laptop,90.5,Yes,ENG002771,League Match,164,48,Influencer Promotion,0.18,11.4,73,76,74,Mobile,Yes,Medium,72.6,SOC002771,Instagram,50,105,33,Memes,High,Yes,6.8,Short Video,24,0.27,PUR002771,Amazon,4290,4,5390,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST2772,52,Male,Nagpur,Maharashtra,Tier 2,Business,119000,7.0,Mumbai Indians,Suryakumar Yadav,2,TV,No,2120,Local Store,4,Smart TV,54.5,No,ENG002772,League Match,130,37,Banner Ad,0.1,7.2,62,61,60,Smart TV,No,Low,58.1,SOC002772,YouTube,29,49,13,Match Analysis,High,Yes,4.7,Long Video,13,0.15,PUR002772,Flipkart,2840,2,3340,Jerseys,2,High,0.5,Debit Card,Low,No
CUST2773,28,Male,Patna,Bihar,Tier 2,Student,15200,10.0,Chennai Super Kings,Ruturaj Gaikwad,7,JioHotstar,Yes,2820,Amazon,31,Mobile,100.0,Yes,ENG002773,Playoffs,233,77,Short Reel,0.33,23.6,97,99,97,Mobile,Yes,High,99.0,SOC002773,Instagram,63,137,44,Short Reels,High,Yes,8.3,Short Video,33,0.3,PUR002773,Brand Website,8290,10,10490,Full Kits,8,Low,0.05,Credit Card,High,Yes
CUST2774,44,Female,Kochi,Kerala,Tier 2,Working Professional,78800,8.4,Mumbai Indians,Jasprit Bumrah,4,TV,No,2920,Flipkart,12,Laptop,75.0,No,ENG002774,League Match,113,28,Banner Ad,0.06,5.4,51,51,49,Laptop,No,Low,47.5,SOC002774,Twitter,14,23,5,Match Highlights,Low,No,2.9,Carousel Post,5,0.07,PUR002774,Local Store,2110,1,2410,Accessories,1,Medium,0.37,Cash on Delivery,Low,No
CUST2775,30,Male,Hyderabad,Telangana,Tier 1,Working Professional,67800,10.0,Sunrisers Hyderabad,Pat Cummins,6,JioHotstar,Yes,3920,Amazon,26,Mobile,98.0,Yes,ENG002775,Finals,255,80,Short Reel,0.35,28.0,99,99,99,Mobile,Yes,High,100.0,SOC002775,Instagram,54,116,36,Memes,High,Yes,7.2,Short Video,27,0.29,PUR002775,Amazon,5510,6,6810,Bats,5,Medium,0.16,UPI,Medium,Yes
CUST2776,23,Male,Guwahati,Assam,Tier 2,Student,10600,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,2220,Amazon,38,Mobile,100.0,Yes,ENG002776,Rivalry Match,197,63,Video Ad,0.23,15.9,89,92,89,Smart TV,Yes,Medium,88.9,SOC002776,YouTube,31,53,14,Match Analysis,High,Yes,5.0,Long Video,14,0.15,PUR002776,Brand Website,7570,9,9470,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST2777,46,Female,Indore,Madhya Pradesh,Tier 2,Coach,79800,8.1,Rajasthan Royals,Sanju Samson,3,TV,No,3720,Brand Website,9,Smart TV,64.0,No,ENG002777,League Match,149,40,Influencer Promotion,0.14,8.5,64,68,65,Laptop,No,Medium,63.2,SOC002777,Instagram,41,88,24,Short Reels,Medium,Yes,5.6,Short Video,18,0.22,PUR002777,Flipkart,3270,3,3970,Gloves,3,High,0.44,Debit Card,Medium,No
CUST2778,34,Male,Mumbai,Maharashtra,Tier 1,Working Professional,82800,10.0,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3620,Amazon,22,Laptop,93.0,Yes,ENG002778,League Match,134,38,Banner Ad,0.11,7.5,63,63,61,Smart TV,No,Low,58.8,SOC002778,Facebook,12,20,4,Player Interviews,Low,No,2.4,Image Post,5,0.05,PUR002778,Amazon,4870,5,6070,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST2779,25,Female,Ranchi,Jharkhand,Tier 2,Student,12800,10.0,Kolkata Knight Riders,Sunil Narine,7,JioHotstar,Yes,2520,Amazon,33,Mobile,100.0,Yes,ENG002779,Playoffs,228,75,Short Reel,0.3,21.9,95,98,96,Mobile,Yes,High,96.9,SOC002779,Instagram,57,124,39,Memes,High,Yes,7.6,Short Video,29,0.3,PUR002779,Local Store,2390,1,2690,Accessories,1,High,0.61,Cash on Delivery,Low,No
CUST2780,51,Male,Jaipur,Rajasthan,Tier 2,Business,114000,7.4,Rajasthan Royals,Jos Buttler,2,TV,No,2320,Local Store,5,Smart TV,57.0,No,ENG002780,League Match,118,31,Banner Ad,0.07,5.7,55,55,53,Laptop,No,Low,50.6,SOC002780,Twitter,16,27,6,Match Highlights,Medium,No,3.3,Carousel Post,6,0.08,PUR002780,Brand Website,6720,8,8520,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST2781,31,Female,Pune,Maharashtra,Tier 1,Working Professional,74400,9.9,Chennai Super Kings,MS Dhoni,5,JioHotstar,Yes,3540,Amazon,22,Mobile,92.5,Yes,ENG002781,Rivalry Match,203,66,Short Reel,0.32,20.7,95,98,94,Mobile,Yes,High,96.1,SOC002781,Instagram,47,98,30,Short Reels,High,Yes,6.4,Short Video,22,0.26,PUR002781,Amazon,4450,5,5550,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST2782,39,Male,Bengaluru,Karnataka,Tier 1,Working Professional,90300,9.2,Royal Challengers Bengaluru,Virat Kohli,4,JioHotstar,No,3240,Brand Website,15,Laptop,83.5,No,ENG002782,League Match,141,43,Video Ad,0.17,10.0,70,69,65,Laptop,No,Medium,67.1,SOC002782,YouTube,27,46,11,Tutorials,Medium,Yes,4.3,Long Video,11,0.13,PUR002782,Flipkart,2910,2,3410,Jerseys,2,High,0.54,Debit Card,Low,No
CUST2783,22,Male,Kanpur,Uttar Pradesh,Tier 2,Student,10100,10.0,Lucknow Super Giants,KL Rahul,7,JioHotstar,Yes,2140,Amazon,39,Mobile,100.0,Yes,ENG002783,Playoffs,228,77,Influencer Promotion,0.34,23.8,98,98,96,Mobile,Yes,High,99.0,SOC002783,Instagram,60,131,41,Memes,High,Yes,7.9,Short Video,31,0.3,PUR002783,Brand Website,7950,10,10150,Full Kits,8,Low,0.06,Credit Card,High,Yes
CUST2784,47,Female,Visakhapatnam,Andhra Pradesh,Tier 2,Business,104100,7.6,Sunrisers Hyderabad,Pat Cummins,2,TV,No,2440,Local Store,5,Smart TV,57.0,No,ENG002784,League Match,114,31,Banner Ad,0.07,5.9,57,56,53,Smart TV,No,Low,51.5,SOC002784,Facebook,10,17,3,Player Interviews,Low,No,2.1,Image Post,4,0.04,PUR002784,Local Store,2080,1,2330,Accessories,1,Medium,0.35,Cash on Delivery,Low,No
CUST2785,28,Male,Delhi,Delhi,Tier 1,Athlete,46200,10.0,Delhi Capitals,Rishabh Pant,6,JioHotstar,Yes,5940,Brand Website,32,Mobile,100.0,Yes,ENG002785,Finals,255,80,Short Reel,0.35,26.8,99,99,99,Mobile,Yes,High,100.0,SOC002785,Instagram,56,121,38,Short Reels,High,Yes,7.5,Short Video,28,0.29,PUR002785,Amazon,5330,6,6630,Shoes,5,Medium,0.19,UPI,Medium,Yes
CUST2786,42,Female,Ahmedabad,Gujarat,Tier 1,Working Professional,84100,8.8,Gujarat Titans,Shubman Gill,4,JioHotstar,No,3040,Flipkart,13,Laptop,80.5,No,ENG002786,League Match,161,47,Video Ad,0.18,11.7,74,77,74,Laptop,No,Medium,71.7,SOC002786,Twitter,19,30,7,Match Analysis,Medium,Yes,3.6,Carousel Post,8,0.1,PUR002786,Brand Website,7330,9,9230,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST2787,24,Male,Dhanbad,Jharkhand,Tier 2,Student,12100,10.0,Kolkata Knight Riders,Rinku Singh,7,JioHotstar,Yes,2440,Amazon,35,Mobile,100.0,Yes,ENG002787,Rivalry Match,210,69,Short Reel,0.33,22.4,97,99,96,Mobile,Yes,High,97.6,SOC002787,Instagram,44,93,28,Memes,High,Yes,6.0,Short Video,20,0.24,PUR002787,Flipkart,3420,3,4120,Gloves,3,High,0.47,Debit Card,Medium,No
CUST2788,49,Male,Coimbatore,Tamil Nadu,Tier 2,Coach,81100,8.1,Chennai Super Kings,Ravindra Jadeja,3,TV,No,3940,Brand Website,9,Smart TV,64.0,No,ENG002788,League Match,182,46,Video Ad,0.15,9.9,68,67,67,Smart TV,No,Low,63.7,SOC002788,YouTube,25,41,10,Tutorials,Medium,No,4.0,Long Video,10,0.11,PUR002788,Amazon,4670,5,5870,Bats,4,Medium,0.2,UPI,Medium,Yes
CUST2789,34,Female,Chandigarh,Chandigarh,Tier 1,Working Professional,74100,9.7,Punjab Kings,Arshdeep Singh,5,JioHotstar,Yes,3540,Amazon,20,Mobile,91.0,Yes,ENG002789,Playoffs,218,72,Influencer Promotion,0.3,20.7,93,97,93,Mobile,Yes,High,94.7,SOC002789,Instagram,58,127,40,Short Reels,High,Yes,7.7,Short Video,30,0.3,PUR002789,Local Store,2290,1,2590,Accessories,1,High,0.58,Cash on Delivery,Low,No
CUST2790,21,Male,Aligarh,Uttar Pradesh,Tier 3,Student,9500,10.0,Royal Challengers Bengaluru,Virat Kohli,7,JioHotstar,Yes,1940,Amazon,38,Mobile,100.0,Yes,ENG002790,League Match,105,26,Banner Ad,0.05,4.6,49,52,48,Laptop,No,Low,46.5,SOC002790,Facebook,9,15,2,Player Interviews,Low,No,1.9,Image Post,3,0.03,PUR002790,Brand Website,6890,8,8690,Full Kits,6,Low,0.07,Credit Card,High,Yes
CUST2791,38,Male,Hyderabad,Telangana,Tier 1,Working Professional,87100,9.5,Sunrisers Hyderabad,Travis Head,5,JioHotstar,No,3540,Brand Website,15,Laptop,85.0,Yes,ENG002791,Rivalry Match,192,61,Short Reel,0.29,18.6,91,96,90,Mobile,Yes,High,92.6,SOC002791,Instagram,49,105,32,Memes,High,Yes,6.8,Short Video,24,0.27,PUR002791,Amazon,4300,4,5400,Shoes,4,Medium,0.24,UPI,Medium,Yes
CUST2792,45,Female,Bhopal,Madhya Pradesh,Tier 2,Working Professional,78100,8.4,Mumbai Indians,Hardik Pandya,4,TV,No,2840,Flipkart,11,Laptop,74.5,No,ENG002792,League Match,149,42,Video Ad,0.13,8.7,66,64,65,Smart TV,No,Medium,61.5,SOC002792,YouTube,28,49,12,Match Analysis,Medium,Yes,4.5,Long Video,12,0.14,PUR002792,Flipkart,2850,2,3350,Jerseys,2,High,0.5,Debit Card,Low,No
CUST2793,27,Male,Meerut,Uttar Pradesh,Tier 2,Student,15700,10.0,Lucknow Super Giants,Nicholas Pooran,6,JioHotstar,Yes,2940,Amazon,29,Mobile,100.0,Yes,ENG002793,Playoffs,237,79,Influencer Promotion,0.35,25.1,98,99,97,Mobile,Yes,High,99.9,SOC002793,Instagram,62,135,43,Short Reels,High,Yes,8.2,Short Video,32,0.3,PUR002793,Brand Website,8300,10,10500,Full Kits,8,Low,0.05,Credit Card,High,Yes
CUST2794,53,Male,Jodhpur,Rajasthan,Tier 2,Business,125500,6.8,Rajasthan Royals,Sanju Samson,2,TV,No,2040,Local Store,4,Smart TV,52.5,No,ENG002794,League Match,121,32,Banner Ad,0.08,6.4,60,59,56,Laptop,No,Low,53.2,SOC002794,Twitter,15,24,5,Match Highlights,Low,No,3.0,Carousel Post,6,0.08,PUR002794,Local Store,2120,1,2420,Accessories,1,Medium,0.37,Cash on Delivery,Low,No
CUST2795,29,Female,Mumbai,Maharashtra,Tier 1,Working Professional,70100,10.0,Mumbai Indians,Suryakumar Yadav,5,JioHotstar,Yes,3340,Amazon,22,Mobile,93.5,Yes,ENG002795,Finals,248,80,Short Reel,0.35,27.9,99,99,99,Mobile,Yes,High,100.0,SOC002795,Instagram,53,116,35,Memes,High,Yes,7.1,Short Video,26,0.28,PUR002795,Amazon,5520,6,6820,Bats,5,Medium,0.16,UPI,Medium,Yes
CUST2796,40,Male,Lucknow,Uttar Pradesh,Tier 1,Working Professional,89100,9.0,Lucknow Super Giants,KL Rahul,4,JioHotstar,No,3140,Brand Website,14,Laptop,82.0,No,ENG002796,Rivalry Match,201,67,Video Ad,0.22,13.5,89,93,90,Laptop,Yes,Medium,88.5,SOC002796,YouTube,30,52,14,Match Analysis,High,Yes,4.9,Long Video,14,0.15,PUR002796,Brand Website,7580,9,9480,Full Kits,7,Low,0.08,Credit Card,High,Yes
CUST2797,23,Male,Siliguri,West Bengal,Tier 2,Student,11200,10.0,Kolkata Knight Riders,Andre Russell,7,JioHotstar,Yes,2340,Amazon,36,Mobile,100.0,Yes,ENG002797,League Match,160,45,Influencer Promotion,0.16,10.8,71,74,70,Mobile,Yes,Medium,69.9,SOC002797,Instagram,42,88,25,Short Reels,Medium,Yes,5.7,Short Video,19,0.22,PUR002797,Flipkart,3280,3,3980,Gloves,3,High,0.44,Debit Card,Medium,No
CUST2798,48,Female,Warangal,Telangana,Tier 2,Coach,80100,8.0,Sunrisers Hyderabad,Heinrich Klaasen,3,TV,No,3840,Brand Website,9,Smart TV,63.5,No,ENG002798,League Match,129,36,Banner Ad,0.09,7.0,61,61,59,Smart TV,No,Low,56.6,SOC002798,Facebook,13,22,4,Player Interviews,Low,No,2.6,Image Post,5,0.05,PUR002798,Amazon,4880,5,6080,Shoes,4,Medium,0.22,UPI,Medium,Yes
CUST2799,31,Male,Faridabad,Haryana,Tier 1,Athlete,47400,10.0,Punjab Kings,Shikhar Dhawan,6,JioHotstar,Yes,6040,Brand Website,31,Mobile,100.0,Yes,ENG002799,Playoffs,231,76,Short Reel,0.31,22.5,97,99,96,Mobile,Yes,High,97.9,SOC002799,Instagram,56,123,38,Memes,High,Yes,7.5,Short Video,28,0.29,PUR002799,Local Store,2400,1,2700,Accessories,1,High,0.61,Cash on Delivery,Low,No
CUST2800,51,Male,Udaipur,Rajasthan,Tier 2,Business,117500,7.2,Rajasthan Royals,Yashasvi Jaiswal,2,TV,No,2240,Local Store,5,Smart TV,55.5,No,ENG002800,League Match,112,27,Banner Ad,0.06,5.3,52,51,50,Laptop,No,Low,48.5,SOC002800,Twitter,17,28,6,Match Highlights,Medium,No,3.4,Carousel Post,7,0.09,PUR002800,Brand Website,6730,8,8530,Full Kits,6,Low,0.09,Credit Card,High,Yes
CUST2801,33,Female,Thane,Maharashtra,Tier 1,Working Professional,77100,9.8,Mumbai Indians,Rohit Sharma,5,JioHotstar,Yes,3440,Amazon,21,Mobile,92.5,Yes,ENG002801,Rivalry Match,204,67,Short Reel,0.33,20.9,96,98,95,Mobile,Yes,High,96.3,SOC002801,Instagram,46,97,29,Short Reels,High,Yes,6.3,Short Video,21,0.25,PUR002801,Amazon,4460,5,5560,Bats,4,Medium,0.21,UPI,Medium,Yes
CUST2802,43,Male,Vijayawada,Andhra Pradesh,Tier 2,Working Professional,77100,8.7,Sunrisers Hyderabad,Pat Cummins,4,JioHotstar,No,2840,Flipkart,12,Laptop,76.0,No,ENG002802,League Match,142,44,Video Ad,0.18,10.2,71,69,66,Laptop,No,Medium,67.4,SOC002802,YouTube,26,45,11,Tutorials,Medium,Yes,4.2,Long Video,10,0.12,PUR002802,Flipkart,2920,2,3420,Jerseys,2,High,0.54,Debit Card,Low,No
